Personalekategori,Stilling,Løntrin,Årsværk,Basisløn,Plustid,Pension,Faste/midl. tillæg (Centrale),Faste tillæg (Lokale),Midlert. tillæg (Lokale),Engangs-vederlag,Andre tillæg,Samlet løn,Periode,Ministerområde,Hovedkonto,Type
240 - Kontorfunktionærer,Økonomimedarbejder,"Løngrp. 2, Provins, Sats II",9.7,28179,0,5439,25,5040,1655,271,0,40609,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
247 - Rengøringsassistenter,Rengøringsassistent,Trin 1,9.7,23984,0,2468,22,454,59,0,1360,28347,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
247 - Rengøringsassistenter,Rengøringsassistent,Trin 2,19.1,23893,0,3878,29,1552,42,63,1529,30987,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
247 - Rengøringsassistenter,Serviceassistent,Trin 1,10.1,25223,0,4149,16,553,432,82,1978,32433,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
247 - Rengøringsassistenter,Serviceassistent,Trin 2,17.7,23735,0,3970,40,2047,0,73,1018,30883,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
247 - Rengøringsassistenter,Servicemedarbejder,Trin 2,10.0,23963,0,3801,21,1603,0,64,1052,30505,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Ejendomsservicetekniker,"Løngrp. 4, Løntrin 1",29.8,27632,0,4810,1018,2603,135,122,132,36452,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Ejendomsserviceteknikerelev,Trin 1,10.0,23603,0,3039,0,0,0,0,6,26648,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Medhjælper,Trin 2,5.2,23466,0,4382,80,5699,0,0,900,34527,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Pedel,Trin 2,14.0,23789,0,4996,477,6836,873,36,131,37140,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Pedel,"Løngrp. 3, Løntrin 1",17.0,25620,0,4955,19,5271,2262,225,1041,39393,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Pedel,"Løngrp. 4, Løntrin 1",4.8,27632,0,5352,665,4807,837,486,0,39778,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Pedelmedhjælper,Trin 2,12.6,23346,619,4470,83,4593,701,74,180,34067,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Rengøringsassistent,Trin 2,8.4,24243,0,3503,0,282,76,195,3732,32030,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Servicemedarbejder,Trin 2,23.5,23923,0,4314,92,4137,238,78,358,33140,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Servicetekniker,Trin 2,7.0,24175,0,4955,71,6845,621,143,117,36927,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Skolebetjent,Trin 2,3.7,23495,0,4636,0,6742,202,197,328,35600,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Skolebetjent,"Løngrp. 4, Løntrin 1",11.7,27632,0,5145,47,5929,104,47,339,39244,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Specialarbejder,Trin 2,5.7,23693,0,4850,0,5742,0,73,289,34647,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Teknisk serviceleder,"Løngrp. 3, Løntrin 1",11.8,25619,0,5840,106,10483,468,56,307,42880,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Teknisk Servicemedarbejder,Trin 2,12.8,23999,0,4403,58,6001,280,155,110,35006,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Teknisk Servicemedarbejder,"Løngrp. 3, Løntrin 1",8.8,25620,0,4366,83,4877,3543,108,65,38660,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
248 - Specialarbejdere m.fl.,Teknisk Servicemedarbejder,"Løngrp. 4, Løntrin 1",4.0,27632,0,3478,59,1566,0,356,0,33091,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Bager,Trin 1,8.5,26032,0,3362,0,1531,306,0,3024,34255,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Catere,Trin 1,18.3,25178,0,4226,0,1444,505,87,215,31655,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Caterelev,Trin 1,7.0,21923,0,2568,0,0,0,18,8,24517,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Kantineassistent,Trin 1,13.4,25141,0,4188,83,1060,2306,0,574,33352,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Kantinemedhjælper,Trin 1,7.0,26018,0,4151,0,2314,0,0,15,32499,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Kok,Trin 1,88.9,27221,0,4629,8,3611,484,127,351,36431,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Skolepraktikinstruktør,Trin 1,4.7,26835,0,4831,0,5813,0,115,43,37637,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
258 - Kokke og kogersker,Smørrebrødsjomfru,Trin 1,12.7,25141,0,4532,103,3356,791,0,436,34358,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
265 - Kantineledere,Kantineleder,Trin 1,7.9,25963,0,5509,377,8201,815,422,1,41288,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
266 - Køkkenpersonale,Ernæringsassistent,Trin 1,135.9,25132,0,5139,77,1879,392,26,174,32820,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
266 - Køkkenpersonale,Ernæringsassistentelev,Trin 1,9.0,21366,0,3064,0,0,0,0,92,24523,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
266 - Køkkenpersonale,Ernæringsassistentelev,Trin 3,5.0,13682,0,2277,0,0,0,8,72,16039,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
266 - Køkkenpersonale,Køkkenassistent,Trin 1,57.6,25295,0,5544,191,3198,271,33,254,34786,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
266 - Køkkenpersonale,Køkkenchef,Trin 1,5.0,30072,0,8184,684,14279,644,1099,134,55096,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
266 - Køkkenpersonale,Køkkenleder,Trin 1,21.6,28313,0,6684,197,6389,576,195,117,42471,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
291 - Sanitører,Rengøringsassistent,Trin 2,3.9,23693,0,4480,48,3075,1699,28,598,33620,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
291 - Sanitører,Sanitør,Trin 2,3.5,24147,0,3428,0,665,196,0,963,29399,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
291 - Sanitører,Serviceassistent,Trin 1,4.8,25223,0,4119,0,746,120,0,2298,32506,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
291 - Sanitører,Servicemedarbejder,Trin 2,4.7,23982,0,4039,0,1399,227,138,3350,33134,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
296 - Sanitører,Rengøringsassistent,Trin 1,3.4,23975,0,2888,0,0,0,0,1436,28299,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
296 - Sanitører,Sanitør,Trin 2,14.0,25193,0,3787,27,48,0,0,1222,30277,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
296 - Sanitører,Servicemedarbejder,Trin 2,3.1,23906,824,3901,0,0,0,0,1787,30417,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
297 - Undervisningsassistenter,Undervisningsass.,Trin 6,28.1,31173,0,5390,141,1757,325,68,42,38895,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Administrationschef,Trin 2,4.0,66187,0,12193,151,0,0,0,178,78709,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Afdelingschef,Trin 2,14.0,59969,0,11058,65,0,0,186,60,71338,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Afdelingschef,LR 35 (u.åremål),4.0,54574,0,10048,0,0,0,708,0,65330,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Afdelingsleder,Trin 2,4.0,62613,0,11487,106,0,0,898,125,75229,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Afdelingsleder,LR 35 (u.åremål),23.0,55786,0,10282,79,0,0,207,190,66544,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Direktør,LR 37 (u.åremål),6.0,81294,0,15479,116,0,0,1855,-29,98715,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Direktør,LR 38 (u.åremål),14.0,93480,0,16991,107,0,0,125,107,110811,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",HR-Chef,Trin 2,4.0,66340,0,12053,132,0,0,521,155,79201,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Kommunikationschef,LR 35 (u.åremål),5.0,54612,0,10093,0,0,0,301,0,65007,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Leder,LR 35 (u.åremål),6.0,49314,0,9176,64,0,0,0,552,59106,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Områdeleder,LR 35 (u.åremål),4.0,52666,0,9759,0,0,0,0,0,62425,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Rektor,Trin 2,20.0,68453,0,12499,58,0,0,1095,33,82138,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Rektor,LR 35 (u.åremål),7.0,66109,0,12172,67,0,0,0,0,78347,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Rektor,LR 37 (u.åremål),8.0,77521,0,14179,0,0,0,0,-68,91632,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Teamleder,LR 35 (u.åremål),5.0,51238,0,9508,0,0,0,200,116,61061,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Uddannelseschef,Trin 2,25.0,64975,0,11964,100,49,0,100,52,77241,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Uddannelseschef,LR 35 (u.åremål),26.0,55889,0,10477,51,748,0,333,57,67555,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Uddannelsesdirektør,LR 37 (u.åremål),5.0,79776,0,14601,0,0,0,2388,0,96765,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Uddannelsesleder,LR 35 (u.åremål),78.6,53108,55,9831,17,164,0,148,32,63354,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Vicedirektør,Trin 2,4.0,73798,0,13572,160,0,1813,0,0,89343,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Vicedirektør,LR 37 (u.åremål),7.0,81411,0,15040,79,0,0,298,94,96922,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Vicerektor,Trin 2,5.0,59432,0,10912,92,0,0,400,109,70946,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"575 - Chefer, UVM (Akademikerne)",Vicerektor,LR 35 (u.åremål),21.0,59829,0,11043,70,0,0,838,24,71804,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Afdelingschef,Trin 1,6.0,52574,0,9770,0,0,0,1313,0,63656,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Afdelingsleder,Trin 1,37.0,53680,0,9889,71,0,0,191,56,63887,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Afdelingsleder,Trin 2,5.0,61358,0,11959,116,4872,0,400,135,78840,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Bygningschef,Trin 1,5.0,55387,0,10276,0,0,0,0,0,65663,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Direktør,Trin 3,9.0,81883,0,15161,145,0,0,972,82,98243,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Direktør,Trin 4,7.0,92209,0,16904,0,0,0,2233,0,111346,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",IT-Chef,Trin 1,8.0,53890,0,10026,110,0,0,494,65,64585,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Rektor,Trin 2,11.0,66001,0,12187,0,0,0,0,0,78188,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Rektor,Trin 3,5.0,72614,0,13397,110,0,0,390,130,86640,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Ressourcedirektør,Trin 3,4.0,82898,0,15374,810,0,0,833,0,99915,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Uddannelseschef,Trin 1,29.0,55984,0,10325,124,615,6,829,17,67899,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Uddannelseschef,Trin 2,12.0,64547,0,12085,95,487,0,208,0,77423,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Uddannelsesdirektør,Trin 3,7.0,78653,0,14480,89,0,0,271,104,93597,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Uddannelsesleder,Trin 1,93.0,52395,0,9683,40,38,70,159,60,62445,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Vicedirektør,Trin 3,4.0,84248,0,15071,171,0,0,819,154,100463,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Vicerektor,Trin 1,7.0,58275,0,10615,0,0,0,143,0,69032,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Vicerektor,Trin 2,4.0,57067,0,10601,125,0,0,0,147,67940,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Økonomichef,Trin 1,7.0,59597,0,11334,2673,0,0,952,115,74671,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"576 - Chefer, UVM (CO10)",Økonomichef,Trin 2,6.0,65173,0,12167,99,0,0,1168,0,78607,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"577 - Chefer, UVM (LC)",Uddannelseschef,Trin 2,6.0,67009,0,11901,0,0,0,590,0,79500,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
"577 - Chefer, UVM (LC)",Uddannelsesleder,Trin 1,21.0,51529,0,9480,40,0,0,107,24,61179,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Afdelingsleder,Trin 1,4.0,42294,0,9581,0,7690,0,1734,0,61300,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Leder,Trin 1,16.0,46316,0,10153,205,9539,0,4003,0,70216,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Leder,Trin 2,11.0,39545,0,8940,0,9409,0,341,109,58344,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Lærer,"Hovedstad, LC, Basisløntrin 03",31.1,34499,0,7290,2384,2372,454,107,49,47155,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Lærer,"Provins, LC, Basisløntrin 01",4.8,29187,0,5875,2077,335,0,0,8,37482,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Lærer,"Provins, LC, Basisløntrin 02",10.2,31199,0,6408,2077,1266,242,20,134,41347,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Lærer,"Provins, LC, Basisløntrin 03",152.2,33976,0,7152,2386,2419,0,60,262,46255,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Rekrutteringskonsulent,"Provins, LC, Basisløntrin 03",4.0,33976,0,8055,2344,6740,968,149,89,52322,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Uddannelseschef,Trin 1,10.0,46394,0,10199,92,8093,2039,4987,110,71913,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Uddannelsesleder,Trin 1,16.0,43005,0,9134,25,3551,3457,2915,40,62125,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Uddannelsesvejleder,"Provins, LC, Basisløntrin 03",8.1,33976,0,7350,2455,3351,205,0,103,47440,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Underviser,"Hovedstad, LC, Basisløntrin 01",31.7,30341,0,6093,2078,1197,38,53,2,39801,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Underviser,"Hovedstad, LC, Basisløntrin 02",23.7,32112,0,6570,2090,1240,149,0,9,42169,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Underviser,"Hovedstad, LC, Basisløntrin 03",135.9,34499,0,7127,2380,1565,295,70,58,45996,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Underviser,"Provins, LC, Basisløntrin 01",14.3,29188,0,6074,2078,1102,371,56,63,38931,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Underviser,"Provins, LC, Basisløntrin 02",45.4,31200,0,6443,2078,1723,29,108,160,41741,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Underviser,"Provins, LC, Basisløntrin 03",319.8,33976,0,7099,2397,1938,202,102,199,45913,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Vejleder,"Hovedstad, LC, Basisløntrin 01",4.4,30341,0,6433,2077,2168,0,0,0,41020,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Vejleder,"Hovedstad, LC, Basisløntrin 03",3.6,34499,0,7162,2417,1855,0,0,0,45933,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
607 - Ledere og Lærere SOSU (LC),Vejleder,"Provins, LC, Basisløntrin 03",3.1,33976,0,7046,2367,1163,537,241,28,45358,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
609 - Ledere og Lærere SOSU (CO10),Afdelingsleder,Trin 1,4.0,42294,0,9144,100,7644,0,2236,132,61549,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
609 - Ledere og Lærere SOSU (CO10),Leder,Trin 1,5.0,46205,0,10711,0,12246,0,3616,282,73060,"2024, 2. kvt.",§20 - Børne- og Undervisningsministeriet,§20.31.01 - Erhvervsuddannelser,Andet
